sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius
4200	"(-2.53, 1.38, 366.2400000000001, 0.08720000000000003)"	0.205896564	87.89629776	0.758093999	0.059859632	-295	39.236137	164.30443	66.10954279
1110	"(-2.53, 1.38, -18.629999999999967, -0.016783783783783753)"	0.236734395	32.96914398	0.796876083	0.092618151	-145	29.79856	102.96762	40.6475483
1047	"(-2.53, 1.38, 35.410000000000046, 0.03382043935052535)"	0.250564477	31.14125518	0.842745728	0.093806116	-184	27.867552	66.382454	37.94840637
1422	"(-2.53, 1.38, 131.00000000000006, 0.09212376933895926)"	0.816213836	22.36619947	0.926760297	0.112825084	-196	23.350618	41.66037	28.69116413
1863	"(-2.53, 1.38, -102.36999999999992, -0.05494900697799244)"	0.098857168	50.08048682	0.93517655	0.051145233	-322	50.366486	91.69126	62.72237325
2163	"(-2.53, 1.38, 121.68000000000008, 0.05625520110957008)"	0.422388046	32.16237001	0.881993885	0.082470307	-211	34.72002	78.43063	41.24374257
1524	"(-2.53, 1.38, 43.73000000000007, 0.028694225721784823)"	0.282922746	31.21607118	0.848926087	0.085524061	-229	30.348421	80.31528	41.32026127
2385	"(-2.53, 1.38, -11.659999999999926, -0.004888888888888858)"	0.475271648	33.38575213	0.908759599	0.081032377	-229	30.154318	59.868793	40.73930956
1497	"(-2.53, 1.38, -28.689999999999948, -0.019164996659986604)"	0.292060816	31.1780298	0.866375498	0.084373722	-151	29.940588	76.651054	41.04005056
2937	"(-2.53, 1.38, 105.97000000000008, 0.03608103506979914)"	0.258484645	37.5818888	0.915246458	0.061300723	-232	45.02889	79.965576	53.47091302
603	"(-2.53, 1.38, 20.160000000000014, 0.03343283582089555)"	0.734701739	17.2629342	0.884345009	0.152004109	-184	13.972474	45.448765	22.3174308
1968	"(-2.53, 1.38, -225.14999999999992, -0.11440548780487801)"	0.087304995	52.81607649	0.936092155	0.048379253	-316	55.287254	92.51144	66.24353331
1737	"(-2.53, 1.38, 138.15000000000003, 0.0795336787564767)"	0.318351506	31.52955741	0.901116478	0.079448901	-178	34.30693	73.796364	41.9037058
837	"(-2.53, 1.38, 43.64000000000003, 0.052138590203106364)"	0.380678661	25.07677568	0.85190375	0.112393834	-181	21.846687	55.35212	31.3320087
3111	"(-2.53, 1.38, 88.47000000000014, 0.02843780135004826)"	0.129483957	48.90868014	0.950426332	0.046309216	-385	61.446636	93.914665	68.16090735
1548	"(-2.53, 1.38, 62.78000000000006, 0.040555555555555595)"	0.436115935	34.02823697	0.839601316	0.097428122	-253	24.825668	62.0057	36.67446713
1512	"(-2.53, 1.38, 79.45000000000007, 0.05254629629629635)"	0.522557208	30.13769106	0.858380755	0.102583917	-241	22.773464	74.90572	34.06920539
1320	"(-2.53, 1.38, 121.50000000000003, 0.09204545454545457)"	0.244765491	35.19891145	0.837756599	0.085343925	-187	29.16293	97.79326	41.95954641
1302	"(-2.53, 1.38, 61.960000000000036, 0.04758832565284181)"	0.436075707	29.7721321	0.848045485	0.101524075	-178	26.566969	69.50843	34.8444061
675	"(-2.53, 1.38, 12.070000000000025, 0.01788148148148152)"	0.522235876	22.76046545	0.871758481	0.131391487	-181	19.818981	46.004967	26.19134764
972	"(-2.53, 1.38, -45.419999999999966, -0.04672839506172836)"	0.147719924	36.1085928	0.896192959	0.074974711	-223	36.55542	63.109272	44.64829987
1176	"(-2.53, 1.38, 37.99000000000004, 0.032304421768707514)"	0.83689015	21.79561438	0.901555049	0.125626817	-199	19.222767	40.662613	26.48784628
2400	"(-2.53, 1.38, 184.4000000000001, 0.07683333333333336)"	0.139683853	49.39597149	0.928811203	0.052118641	-259	51.206795	88.896355	61.97274366
5196	"(-2.53, 1.38, 71.77000000000015, 0.013812548113933825)"	0.190851822	57.22409596	0.860030404	0.048118266	-253	53.78969	134.24072	72.49323571
1428	"(-2.53, 1.38, 9.560000000000024, 0.006694677871148476)"	0.523025852	25.42634482	0.918226955	0.096905995	-232	28.273687	48.63952	33.71479882
1776	"(-2.53, 1.38, 105.72000000000007, 0.059527027027027064)"	0.180175211	41.43809931	0.911120273	0.063642389	-262	38.57837	74.81847	51.73674135
555	"(-2.53, 1.38, 58.97000000000003, 0.10625225225225231)"	0.245612735	29.63231222	0.779063476	0.121076909	-142	20.21086	76.60022	31.80439102
591	"(-2.53, 1.38, 17.81000000000002, 0.030135363790186158)"	0.149193066	39.23460002	0.821586199	0.096435441	-160	22.58805	67.92422	37.86443206
2097	"(-2.53, 1.38, -51.0999999999999, -0.024368144969003292)"	0.082233161	56.43288174	0.931960139	0.046598071	-247	56.92592	93.8529	69.08057996
1080	"(-2.53, 1.38, 96.83000000000001, 0.08965740740740742)"	0.36771208	27.4732426	0.877758985	0.098653739	-193	23.680103	72.45409	34.64435021
3369	"(-2.53, 1.38, -161.53999999999985, -0.04794894627485896)"	0.105029266	57.58945571	0.945852816	0.041299131	-409	60.425095	100.01768	76.79921424
1890	"(-2.53, 1.38, 54.81000000000006, 0.029000000000000033)"	0.204831869	37.56368526	0.879628191	0.06871447	-226	35.49691	90.02945	49.63338749
1731	"(-2.53, 1.38, 201.64000000000004, 0.1164875794338533)"	0.410031866	52.53343613	0.730409292	0.104392056	-193	26.069723	137.16035	39.3448156
768	"(-2.53, 1.38, 17.94000000000003, 0.02335937500000004)"	0.266354007	27.85362442	0.825559073	0.107804231	-196	27.98996	69.91001	33.70833445
978	"(-2.53, 1.38, -26.939999999999966, -0.027546012269938615)"	0.699608409	22.70449889	0.906639238	0.123062674	-220	19.927181	40.381897	26.8881174
603	"(-2.53, 1.38, 26.600000000000016, 0.04411276948590384)"	0.628589113	20.36987061	0.805047669	0.157094518	-145	16.302504	66.44298	23.72130777
747	"(-2.53, 1.38, -19.479999999999972, -0.026077643908969172)"	0.288685548	29.28200337	0.814338449	0.112024505	-154	23.161032	74.960464	32.88541163
855	"(-2.53, 1.38, 74.08000000000004, 0.08664327485380122)"	0.175325976	46.8460417	0.82843065	0.087868093	-148	40.585674	78.95374	41.21296834
3804	"(-2.53, 1.38, -385.8099999999999, -0.1014221871713985)"	0.160481064	43.68800287	0.94572002	0.04657713	-364	62.67911	97.13173	68.10608932
411	"(-2.53, 1.38, 30.850000000000016, 0.07506082725060831)"	0.379455995	22.57542372	0.77752367	0.160645565	-130	16.494398	57.344296	24.01811367
1296	"(-2.53, 1.38, 259.1, 0.19992283950617284)"	0.427539893	28.96547917	0.832681225	0.105355771	-193	21.951357	82.045876	34.19669643
456	"(-2.53, 1.38, -40.81999999999998, -0.08951754385964908)"	0.948423853	16.22920345	0.875458538	0.181408317	-169	12.721646	34.499218	18.8898486
5679	"(-2.53, 1.38, 280.04000000000013, 0.04931149850325764)"	0.095468007	72.01229741	0.91893777	0.034746403	-340	73.145454	139.53502	93.95616839
1398	"(-2.53, 1.38, 30.840000000000046, 0.022060085836909903)"	0.381009461	30.63487986	0.853388404	0.095067482	-187	25.66133	75.29854	36.97792404
4062	"(-2.53, 1.38, 243.82000000000014, 0.060024618414574134)"	0.174092277	62.11068187	0.811040714	0.053268975	-262	43.512985	163.28535	69.43912802
2877	"(-2.53, 1.38, 321.0100000000001, 0.11157803267292322)"	0.266000192	43.14546355	0.907040719	0.062628109	-193	41.29427	75.608025	52.81109488
1350	"(-2.53, 1.38, 106.17000000000004, 0.07864444444444448)"	0.776584258	21.80233242	0.905467855	0.115363513	-196	21.560505	48.165634	28.71968989
4200	"(-2.53, 1.38, -98.95999999999987, -0.02356190476190473)"	0.248391413	43.87663278	0.920609876	0.052894662	-295	49.308453	93.88576	61.60752707
936	"(-2.53, 1.38, 53.14000000000003, 0.056773504273504305)"	0.318025355	34.59124408	0.842260048	0.105152564	-208	29.686228	69.55249	33.8731188
645	"(-2.53, 1.38, 65.81000000000003, 0.10203100775193803)"	0.087940566	39.7931728	0.874342217	0.076371623	-118	36.087994	70.95009	44.92703781
2265	"(-2.53, 1.38, 61.95000000000009, 0.027350993377483482)"	0.141357101	40.59817923	0.912708861	0.054501536	-259	51.98963	88.55676	60.30873925
1926	"(-2.53, 1.38, -28.639999999999933, -0.014870197300103808)"	0.396317511	31.76576236	0.877621282	0.083801678	-232	27.291311	70.70997	40.79072234
597	"(-2.53, 1.38, 7.800000000000022, 0.013065326633165866)"	0.30964454	30.09927676	0.739921323	0.139508269	-169	30.64429	56.52577	29.06268687
3363	"(-2.53, 1.38, 174.58000000000015, 0.05191198334820106)"	0.520376635	34.42634509	0.887060262	0.076552819	-184	30.742098	69.67013	44.1780909
7743	"(-2.53, 1.38, -15.799999999999727, -0.0020405527573291653)"	0.165973992	60.16880497	0.94996449	0.036546667	-421	75.852486	110.33618	86.41041862
1605	"(-2.53, 1.38, 113.72000000000006, 0.07085358255451717)"	0.595158856	26.10742031	0.8557157	0.106401259	-202	23.549232	61.007706	32.94920851
2418	"(-2.53, 1.38, 253.8100000000001, 0.10496691480562452)"	0.32143749	36.17934515	0.864113317	0.074227817	-238	35.30236	75.84217	46.77177678
1026	"(-2.53, 1.38, -25.24999999999995, -0.024610136452241665)"	0.597892579	21.2644725	0.861886936	0.122990072	-139	23.25395	56.451866	28.30094262
1932	"(-2.53, 1.38, -18.119999999999948, -0.009378881987577612)"	0.299918915	34.95770944	0.9220935	0.072742107	-247	39.120296	63.092243	44.72603721
1677	"(-2.53, 1.38, -124.03999999999994, -0.07396541443053067)"	0.108621159	43.58937741	0.92440933	0.054857376	-223	48.721386	84.202385	59.15914712
1884	"(-2.53, 1.38, 107.92000000000006, 0.05728237791932063)"	0.23069788	33.30348486	0.861474042	0.072672499	-202	39.40071	84.38672	47.91913413
1176	"(-2.53, 1.38, 75.80000000000004, 0.0644557823129252)"	0.27219517	28.47834265	0.845249218	0.091650966	-142	33.951103	73.7097	38.72571356
3279	"(-2.53, 1.38, -343.4199999999999, -0.10473315035071665)"	0.215155851	37.96865381	0.918203209	0.055404955	-316	47.19855	87.12013	58.97036877
348	"(-2.53, 1.38, 33.37000000000001, 0.09589080459770118)"	0.268568891	50.05369264	0.588275875	0.197093596	-124	14.130414	111.801895	25.87424601
1698	"(-2.53, 1.38, -80.31999999999992, -0.04730270906949348)"	0.126917798	43.86544421	0.935735873	0.056509318	-235	46.078903	74.15369	56.73458903
1731	"(-2.53, 1.38, 18.190000000000055, 0.01050837666088969)"	0.175482023	40.35387881	0.902806436	0.065182603	-148	41.60731	90.51196	50.97942252
534	"(-2.53, 1.38, 64.29000000000002, 0.12039325842696633)"	0.745799426	17.01006396	0.91523575	0.154914973	-148	17.655277	30.315765	21.15898753
813	"(-2.53, 1.38, 52.160000000000025, 0.06415744157441577)"	0.854735897	18.56615877	0.9244231	0.135952467	-166	19.693241	36.482243	23.87060207
6105	"(-2.53, 1.38, -249.8499999999997, -0.04092547092547088)"	0.111567675	64.46932098	0.9428219	0.036028528	-451	76.38624	122.36313	88.31715468
2130	"(-2.53, 1.38, 352.2200000000001, 0.1653615023474179)"	0.14339462	45.2805417	0.895857723	0.057524787	-262	43.152775	87.446625	58.21396717
1428	"(-2.53, 1.38, 63.25000000000005, 0.04429271708683477)"	0.52563797	24.53634438	0.907630257	0.099018478	-205	19.784555	56.960754	33.38074647
915	"(-2.53, 1.38, -295.0899999999999, -0.3225027322404371)"	0.092858967	50.69391511	0.836334889	0.06979482	-202	31.058538	108.10218	51.39464229
378	"(-2.53, 1.38, 52.71000000000001, 0.13944444444444445)"	0.563117563	17.80713098	0.794353581	0.184227041	-106	13.434818	48.45158	20.50000758
1632	"(-2.53, 1.38, -87.93999999999991, -0.05388480392156857)"	0.181150925	40.19343026	0.918918838	0.065562501	-247	42.32079	77.54012	49.79532668
3756	"(-2.53, 1.38, 160.78000000000014, 0.042806176783812606)"	0.186253913	79.7504236	0.780360795	0.058289787	-247	48.848637	151.91441	65.95281659
2082	"(-2.53, 1.38, -336.1099999999999, -0.16143611911623434)"	0.099163043	51.93694457	0.934004009	0.048792751	-355	58.262123	88.046486	65.82899218
3294	"(-2.53, 1.38, -16.229999999999862, -0.004927140255009066)"	0.175715922	51.11002415	0.925925021	0.050782898	-355	47.138943	100.79901	63.80106829
1605	"(-2.53, 1.38, 264.00000000000006, 0.16448598130841124)"	0.486883146	30.3098524	0.835951924	0.102118601	-232	24.52937	79.87841	35.14269774
885	"(-2.53, 1.38, 26.920000000000034, 0.030418079096045235)"	0.295602223	31.77708387	0.815686095	0.106664532	-214	22.134012	70.15856	34.48086603
3111	"(-2.53, 1.38, -68.2799999999999, -0.02194792671166824)"	0.603287609	30.26411939	0.913327169	0.07904545	-232	32.74058	75.40298	41.5544941
1860	"(-2.53, 1.38, 9.880000000000074, 0.005311827956989287)"	0.118038783	45.69403807	0.908096588	0.054678667	-250	52.357464	89.267876	60.41868831
1005	"(-2.53, 1.38, -40.819999999999965, -0.040616915422885536)"	0.133833748	72.63692034	0.673774848	0.094687772	-178	27.614458	142.572	47.02324159
2169	"(-2.53, 1.38, 124.35000000000005, 0.05733056708160445)"	0.36198434	34.52739799	0.861085892	0.079240457	-211	35.660755	71.233665	43.96709884
3219	"(-2.53, 1.38, -179.39999999999992, -0.05573159366262812)"	0.086153193	63.58054557	0.947465723	0.040741778	-466	67.86068	111.56316	77.71731105
723	"(-2.53, 1.38, 50.660000000000025, 0.07006915629322272)"	0.146549907	38.44556225	0.858707	0.083976209	-175	36.12393	75.69498	41.60255319
696	"(-2.53, 1.38, -38.18999999999997, -0.05487068965517237)"	0.392799979	25.17654756	0.873853678	0.118702168	-187	20.804605	50.23322	28.92170464
6306	"(-2.53, 1.38, 36.270000000000195, 0.0057516650808753875)"	0.45790283	52.8262541	0.893568317	0.058353346	-331	41.72538	91.8003	57.53441874
387	"(-2.53, 1.38, 57.100000000000016, 0.14754521963824294)"	0.355353535	28.2177147	0.715886778	0.172027205	-118	13.768552	72.238434	24.36014002
1362	"(-2.53, 1.38, 111.27000000000007, 0.0816960352422908)"	0.473057194	25.8392077	0.827235798	0.107074854	-217	22.884369	62.95259	33.86916156
432	"(-2.53, 1.38, 5.43000000000001, 0.012569444444444468)"	0.932382431	14.66276178	0.916476804	0.175878381	-139	14.342697	28.0821	18.61175461
1251	"(-2.53, 1.38, -56.139999999999965, -0.04487609912070341)"	0.090129092	45.96170119	0.923594907	0.056261092	-307	50.667793	81.54135	57.73398954
1758	"(-2.53, 1.38, -0.7699999999999463, -0.00043799772468711395)"	0.111048611	41.74839326	0.931022342	0.053638156	-196	51.829357	87.80134	60.07410516
2238	"(-2.53, 1.38, -31.59999999999992, -0.014119749776586202)"	0.173009082	70.79804704	0.787137599	0.067719901	-286	31.552677	113.97503	56.28002506
1902	"(-2.53, 1.38, 109.22000000000007, 0.05742376445846481)"	0.202992695	58.35667776	0.791399317	0.074079179	-289	40.470486	109.364944	51.17165051
1917	"(-2.53, 1.38, 142.54000000000008, 0.07435576421491918)"	0.096113613	71.300363	0.804664089	0.059071699	-268	45.91198	137.11354	63.1142128
1347	"(-2.53, 1.38, 73.23000000000005, 0.054365256124721636)"	0.740474794	21.95461579	0.895221422	0.114654247	-169	20.40753	49.72463	29.22810389
591	"(-2.53, 1.38, 39.57000000000002, 0.06695431472081222)"	0.391389776	30.20489203	0.740772349	0.146135499	-142	20.17259	71.9544	27.71282275
609	"(-2.53, 1.38, 73.24000000000002, 0.1202627257799672)"	0.546475262	22.56651245	0.854212034	0.139943301	-142	18.331177	47.953217	25.09593924
1368	"(-2.53, 1.38, 179.56000000000003, 0.1312573099415205)"	0.468623243	29.24065142	0.890383461	0.099027928	-217	26.974005	58.17646	34.02408697
3252	"(-2.53, 1.38, 41.13000000000012, 0.012647601476014798)"	0.10965574	58.68774567	0.929421824	0.04391686	-358	56.93248	111.71656	73.49826881
567	"(-2.53, 1.38, 40.79000000000002, 0.07194003527336865)"	0.692026074	19.33944866	0.821288646	0.162745445	-163	16.643476	63.22245	22.44484411
1062	"(-2.53, 1.38, 117.29000000000002, 0.11044256120527308)"	0.381419346	27.78461763	0.830427331	0.107665638	-133	28.472353	65.68523	33.55386107
2574	"(-2.53, 1.38, 231.4000000000001, 0.08989898989898994)"	0.143498914	49.48929138	0.90493292	0.053211963	-286	46.933994	90.66549	62.30108203
5589	"(-2.53, 1.38, -188.47999999999985, -0.03372338522096974)"	0.126941393	62.97552943	0.962075514	0.036892359	-424	75.80509	99.90695	84.52314933
2172	"(-2.53, 1.38, 187.14000000000007, 0.08616022099447516)"	0.358901039	39.45875325	0.872605331	0.079327946	-247	32.27953	79.46579	43.33882997
831	"(-2.53, 1.38, 66.77000000000004, 0.0803489771359808)"	0.906376625	18.33141032	0.915701461	0.141034338	-172	19.023045	39.431503	23.22964019
2118	"(-2.53, 1.38, 13.080000000000066, 0.006175637393767737)"	0.184622629	40.19295535	0.899493624	0.061698868	-241	43.172802	88.31225	54.05625681
1023	"(-2.53, 1.38, 58.99000000000004, 0.05766373411534705)"	0.231946082	37.22810792	0.79363213	0.096493296	-187	28.173037	81.81139	39.17462709
2856	"(-2.53, 1.38, -115.8199999999999, -0.04055322128851537)"	0.483669338	30.80622707	0.866796461	0.080213823	-220	31.960526	78.590324	43.14742787
4353	"(-2.53, 1.38, 104.64000000000013, 0.024038594073053095)"	0.308414256	47.10163495	0.879267554	0.058754709	-217	41.019062	100.21963	58.07076213
552	"(-2.53, 1.38, 8.540000000000017, 0.015471014492753654)"	0.521837811	19.85955786	0.883609019	0.138650631	-145	17.95681	50.43088	24.48720761
2730	"(-2.53, 1.38, 205.94000000000008, 0.07543589743589747)"	0.364447826	48.89884243	0.82782683	0.077291253	-250	32.32153	92.60584	46.8868878
876	"(-2.53, 1.38, 68.98000000000003, 0.07874429223744296)"	0.515543441	22.09891056	0.873673968	0.121632054	-172	19.390278	45.216408	28.23084106
7626	"(-2.53, 1.38, 35.35000000000031, 0.00463545764489907)"	0.172154877	61.27535969	0.942169085	0.038244445	-445	70.982544	122.81336	83.25762976
768	"(-2.53, 1.38, -25.989999999999966, -0.03384114583333329)"	0.19879162	35.76852728	0.863072188	0.091404962	-190	30.2714	68.441086	38.02807657
2199	"(-2.53, 1.38, -70.92999999999992, -0.03225557071396085)"	0.095405642	49.97366804	0.931107726	0.048598391	-301	53.361885	104.78954	66.29784878
969	"(-2.53, 1.38, 12.990000000000034, 0.013405572755417991)"	0.133881784	42.97027209	0.858960601	0.074729325	-184	46.666607	83.36672	46.73658235
909	"(-2.53, 1.38, 28.97000000000004, 0.031870187018701916)"	0.720323193	20.53311779	0.897645611	0.129365643	-175	20.481201	40.79514	25.83434126
1866	"(-2.53, 1.38, 106.74000000000007, 0.05720257234726692)"	0.207279498	39.84951691	0.883093335	0.068398785	-190	40.978344	91.65216	49.66680902
627	"(-2.53, 1.38, 26.670000000000016, 0.04253588516746414)"	0.190199775	36.31400077	0.847508115	0.099019203	-166	27.443977	66.906	35.74851144
3159	"(-2.53, 1.38, 261.70000000000005, 0.08284267173156064)"	0.359375195	44.40399351	0.894421713	0.068793798	-301	42.36304	80.611145	48.75617583
2412	"(-2.53, 1.38, 118.20000000000009, 0.049004975124378146)"	0.226560809	39.75650375	0.871005449	0.064926978	-193	39.561428	89.5474	53.0487549
1398	"(-2.53, 1.38, -32.82999999999994, -0.02348354792560797)"	0.13303583	41.39619495	0.860793607	0.066729661	-220	42.949688	84.933716	52.22798884
897	"(-2.53, 1.38, -22.289999999999957, -0.024849498327759147)"	0.201307392	34.33960131	0.826714472	0.092873789	-154	30.838875	78.64588	39.07262133
1497	"(-2.53, 1.38, -16.009999999999962, -0.01069472277889109)"	0.181331848	50.3849536	0.7811324	0.078492272	-175	36.415146	133.77206	48.92937882
864	"(-2.53, 1.38, 15.26000000000003, 0.017662037037037073)"	0.393127109	27.46813809	0.777911444	0.123118667	-172	22.756262	61.236008	31.3232768
225	"(-2.53, 1.38, 4.540000000000008, 0.020177777777777812)"	0.663498084	31.87412122	0.630646023	0.280967694	-121	8.940608	64.00001	16.93086733
6837	"(-2.53, 1.38, -514.7999999999997, -0.07529618253620005)"	0.138918184	66.27263618	0.963671682	0.035643066	-502	76.827324	110.97782	87.34078797
2232	"(-2.53, 1.38, 124.46000000000004, 0.055761648745519726)"	0.271630262	38.95750893	0.8120703	0.076718145	-154	30.211544	92.34591	48.15368605
1587	"(-2.53, 1.38, -365.04999999999995, -0.23002520478890986)"	0.113083845	44.65402671	0.897795658	0.060495619	-289	38.111164	81.23009	55.23569605
1059	"(-2.53, 1.38, 47.09000000000003, 0.04446647780925404)"	0.130338933	37.42361344	0.883208625	0.071690007	-193	39.06581	86.46163	47.38046656
1254	"(-2.53, 1.38, 64.49000000000004, 0.05142743221690593)"	0.494931491	27.46941126	0.86230169	0.106353739	-163	20.960896	56.9081	32.71216262
