sequence_length	hydrophobicity_full	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	CPI
675	(-2.53, 1.38, 56.84000000000003, 0.08420740740740745)	0.2842327284694711	45.14297303573019	0.7312103483229884	0.12674593960920535	-193	21.119377	90.453835	32.370161812115334	1
1080	(-2.53, 1.38, 106.98000000000002, 0.09905555555555558)	0.8515436267241163	21.637107488288677	0.9183999486281447	0.12652592678455007	-229	19.192148	36.279205	25.817243851760214	1
1425	(-2.53, 1.38, 126.91000000000005, 0.08905964912280706)	0.20763632401386906	40.429004368085344	0.8137797848692715	0.08166241633997592	-208	40.714798	77.920364	45.14317817978986	1
906	(-2.53, 1.38, -26.83999999999996, -0.02962472406181011)	0.5033792852115289	29.87017090916364	0.7374118298051292	0.13899402517682763	-160	21.689898	104.80898	29.26948104166875	1
1002	(-2.53, 1.38, 35.820000000000036, 0.03574850299401201)	0.5483669679225862	23.932853367561435	0.8478853848265157	0.12074730254781166	-226	21.808638	80.89445	29.3026344878898	1
1296	(-2.53, 1.38, 42.26000000000005, 0.03260802469135806)	0.2484723613649026	30.19585409467314	0.875672191702327	0.0823863838694134	-217	28.571173	72.45629	41.58380785153609	1
7665	(-2.53, 1.38, 227.72000000000025, 0.029709067188519275)	0.29987027574686415	53.723602236822295	0.9308155310497002	0.045398135902793534	-433	52.71071	98.34695	70.99366763673376	1
1254	(-2.53, 1.38, 145.78000000000003, 0.11625199362041469)	0.24543804356022406	34.52918280632657	0.9048374477407809	0.08060527203860159	-187	38.80982	58.700096	41.13270213633797	1
879	(-2.53, 1.38, -36.36999999999997, -0.04137656427758813)	0.2569607487280631	33.81827511922264	0.804737241959168	0.1018836166840834	-190	23.129593	69.253555	36.59003300555053	1
987	(-2.53, 1.38, 115.28000000000003, 0.11679837892603853)	0.8434120122190927	20.79373494074647	0.9031242818180577	0.13284768817949347	-178	21.648098	39.523388	25.004589805353184	1
1746	(-2.53, 1.38, 50.14000000000006, 0.028717067583047)	0.11762381740822936	44.823720713678846	0.9288668856667174	0.054641490421803336	-274	49.24965	80.26298	59.10786019783433	1
1746	(-2.53, 1.38, 118.01000000000005, 0.06758877434135169)	0.1886141416341295	40.75853394984492	0.9152228919404203	0.06464584184997023	-241	40.457226	91.70789	50.70535001404192	1
768	(-2.53, 1.38, -49.819999999999965, -0.06486979166666662)	0.1783422244711586	35.514005570495684	0.8310487908026619	0.09397323741234703	-226	20.38552	66.175514	38.41408951638834	1
585	(-2.53, 1.38, 12.900000000000023, 0.02205128205128209)	0.5802466423895102	23.39725460298441	0.850101585800053	0.14782360921676094	-151	13.719675	45.21023	23.872979588709228	1
1173	(-2.53, 1.38, 132.72000000000003, 0.11314578005115092)	0.19851846225636116	34.20456192092327	0.88353839887096	0.07740456392896937	-214	36.936012	71.97123	43.866123557995564	1
804	(-2.53, 1.38, 91.07000000000002, 0.11327114427860699)	0.249684944523657	32.63389873997416	0.7887486855859167	0.1075172450395784	-172	23.819603	67.075645	35.37565407537231	1
1602	(-2.53, 1.38, 102.58000000000004, 0.06403245942571788)	0.59535479989504	29.1359485292464	0.8941884121078445	0.10042404952670815	-205	29.6417	59.787354	33.408308488004856	1
1908	(-2.53, 1.38, 67.25000000000006, 0.035246331236897306)	0.10911875494413689	55.67503107403333	0.8417693724366981	0.057141575113064266	-226	50.35165	108.43828	62.37002629273837	1
2127	(-2.53, 1.38, 20.00000000000007, 0.009402914903620156)	0.2677002515740503	35.94578744447793	0.8787480199597376	0.0712050977344155	-232	39.606586	76.14386	47.945274385338514	1
1365	(-2.53, 1.38, -53.47999999999995, -0.03917948717948714)	0.7957498595543988	22.2093437025666	0.9256267932557245	0.11231512282035817	-214	20.420475	43.88518	28.856729013163722	1
4179	(-2.53, 1.38, -51.29999999999983, -0.012275664034457963)	0.2692574498792298	45.23237625760398	0.914786718716052	0.055282461390277995	-256	49.88415	90.2747	59.32176071584663	1
210	(-2.53, 1.38, 22.290000000000006, 0.10614285714285718)	0.9057717072873602	11.793274190765496	0.8959987148028092	0.22452810567121015	-82	11.715935	24.36004	14.912249307481071	1
981	(-2.53, 1.38, -106.28999999999994, -0.10834862385321094)	0.48175986412385213	29.082526880442824	0.8824003155914191	0.11261705137331496	-217	24.635044	62.84045	30.18918910528379	1
2340	(-2.53, 1.38, 210.33000000000007, 0.08988461538461541)	0.7374933975539534	28.017438615393687	0.9145718676294317	0.09396444283674905	-244	28.660006	51.173637	34.9091981599112	1
744	(-2.53, 1.38, 93.47000000000003, 0.12563172043010756)	0.7135532015731377	19.78780142463366	0.8611678645981977	0.14327412499621628	-151	15.912185	43.85858	24.314518553318635	1
1326	(-2.53, 1.38, 0.11000000000003496, 8.295625942687402e-05)	0.3565684543269377	28.382876466619553	0.8621954908940908	0.0933926189484811	-202	29.086098	69.72498	37.256577195150314	1
1827	(-2.53, 1.38, -0.7099999999999156, -0.0003886152162013769)	0.11302914718783687	45.22823561684217	0.9082546062510339	0.055419186659776146	-235	53.385273	88.22686	59.60099333236052	1
1275	(-2.53, 1.38, 55.86000000000004, 0.04381176470588238)	0.8669348065533133	20.74992972524431	0.9274257762268994	0.11950070165493885	-211	21.88178	40.269638	27.068964170416404	1
537	(-2.53, 1.38, 67.57000000000001, 0.12582867783985105)	0.2273921830828396	66.63526040843132	0.6328421189565656	0.14681982797127274	-145	28.51897	123.654015	32.288001729768176	1
1605	(-2.53, 1.38, 182.2800000000001, 0.11357009345794399)	0.5256067904154766	26.828717385165987	0.8331026496617541	0.10521916072692884	-208	21.269047	69.99783	34.22377449625799	1
462	(-2.53, 1.38, -43.27999999999999, -0.09367965367965365)	0.16831024682800094	38.29161551869064	0.7848964071646612	0.11670408730297423	-199	21.390783	74.93122	32.750870446780105	1
765	(-2.53, 1.38, 67.27000000000001, 0.08793464052287583)	0.3067982808962111	32.83698925218482	0.7818677043337543	0.1167983185506722	-181	20.260708	84.06872	32.8512114380908	1
1575	(-2.53, 1.38, 25.38000000000005, 0.016114285714285744)	0.5856424375798635	26.128733095216205	0.8940165695341705	0.10103557064446035	-223	25.36264	53.653137	33.21248628166942	1
585	(-2.53, 1.38, -2.529999999999978, -0.004324786324786287)	0.5463471000756378	19.70817012143368	0.8513778241602492	0.14338074679191828	-145	15.514456	43.889614	24.575823693493152	1
741	(-2.53, 1.38, 45.91000000000002, 0.06195681511470988)	0.6615942992997648	21.611475655409034	0.7981629051313948	0.15305592620550562	-175	17.783476	70.2997	24.557240583892742	1
744	(-2.53, 1.38, 89.54000000000002, 0.12034946236559142)	0.13363139595417114	46.60959840353086	0.8342017381512097	0.08531328356462994	-205	39.16813	81.95407	42.153487080200165	1
1716	(-2.53, 1.38, 95.69000000000008, 0.05576340326340331)	0.3790517820478143	28.64513069091983	0.857235380534944	0.08917835038970835	-178	27.481083	80.27128	39.242957754128746	1
1581	(-2.53, 1.38, 90.19000000000004, 0.05704617330803292)	0.2992416470636909	32.08293060305151	0.8558037264107954	0.08451867892214954	-223	34.82215	65.24771	41.47576273283761	1
1683	(-2.53, 1.38, -65.51999999999995, -0.038930481283422434)	0.4550694500746271	29.1976382567124	0.8966045393976755	0.08926359374115746	-175	22.538412	65.26244	37.48400213185175	1
1638	(-2.53, 1.38, -113.10999999999991, -0.06905372405372401)	0.10308545406897429	47.2349979799272	0.8765817382628769	0.055810994629514936	-256	49.893578	109.77056	61.32097812157205	1
3777	(-2.53, 1.38, -487.83999999999986, -0.1291607095578501)	0.11262378334692455	60.87103915416324	0.9397789786958202	0.04148827167809841	-385	66.56885	102.14607	76.94318950684446	1
888	(-2.53, 1.38, 78.77000000000004, 0.08870495495495499)	0.7834379653542131	19.837826285118464	0.9147764023838686	0.1309700198759997	-178	20.595024	41.01396	25.040004829366705	1
870	(-2.53, 1.38, 30.090000000000032, 0.03458620689655176)	0.3353327888872539	29.141596432027924	0.8634510089498385	0.10566249815989884	-181	23.125011	63.130802	32.88233722846265	1
375	(-2.53, 1.38, 25.400000000000013, 0.06773333333333337)	0.47996725185123507	18.96254876490997	0.8441548836467261	0.15950088152308758	-100	18.610365	48.747223	22.281069318246292	1
3315	(-2.53, 1.38, 117.50000000000013, 0.03544494720965313)	0.12285906943294828	55.35206407504925	0.9094937968361171	0.04599017289520368	-301	56.237167	110.44047	71.72267372971096	1
2289	(-2.53, 1.38, 265.50000000000006, 0.11598951507208391)	0.595810443581194	29.324511097484148	0.92650130442205	0.08721286239321638	-274	29.819605	61.01205	37.12741213919348	1
1002	(-2.53, 1.38, 14.090000000000032, 0.014061876247505023)	0.6335294933917894	21.441606743100674	0.8621745748435314	0.12356171807084082	-169	20.997742	75.2257	28.16061303467693	1
681	(-2.53, 1.38, 47.97000000000001, 0.07044052863436125)	1.0083616008992933	16.76375128862847	0.9352337961292401	0.15086788498366674	-238	15.027676	30.674543	21.26200717474516	1
1053	(-2.53, 1.38, 160.66000000000003, 0.15257359924026592)	0.8968362663214305	19.97151307200549	0.9146583861910947	0.13084935641245543	-226	18.67709	42.69696	25.066329440950433	1
1116	(-2.53, 1.38, -7.8699999999999335, -0.0070519713261648145)	0.10210292787254616	43.18162741070934	0.8664485351429049	0.0658960417288617	-202	39.63921	88.42607	52.543518933923515	1
615	(-2.53, 1.38, -20.22999999999998, -0.032894308943089395)	0.32310264478335177	26.75695668091276	0.8156569714272995	0.12282095657908161	-178	22.404167	66.732155	29.946165935883034	1
552	(-2.53, 1.38, 54.27000000000002, 0.09831521739130437)	0.75611466723982	16.982188857459928	0.8974713366827671	0.15443367071059205	-169	18.47157	41.268616	21.64505399056241	1
1221	(-2.53, 1.38, -32.64999999999997, -0.026740376740376715)	0.1622877620466942	36.38660456738816	0.8634590023066278	0.07593348390394225	-217	32.357895	88.04324	45.75580566299942	1
1353	(-2.53, 1.38, -19.409999999999975, -0.014345898004434572)	0.7548504559394691	21.911973401970002	0.9395725869323863	0.1092077643554109	-196	21.229475	39.17205	29.23730921648769	1
2313	(-2.53, 1.38, 163.14000000000007, 0.0705317769130999)	0.12722726854037222	59.27100604724572	0.8602084175984069	0.05504284078375913	-292	45.288677	111.799545	63.36022732499095	1
1716	(-2.53, 1.38, -94.74999999999991, -0.055215617715617664)	0.1277306821026123	46.46705994330025	0.9012256261575091	0.05928011431245345	-253	48.424934	92.64706	56.153740408939775	1
2388	(-2.53, 1.38, 147.92000000000007, 0.06194304857621444)	0.3911779452635538	47.09945370317216	0.8469452699286184	0.08014853585200522	-226	32.520042	78.98134	44.19471267340395	1
1869	(-2.53, 1.38, 170.34000000000006, 0.09113964686998398)	0.7603754347470661	28.03295041463791	0.8889330825137448	0.10534976064456897	-205	21.902262	64.93505	32.034550339974814	1
1119	(-2.53, 1.38, -48.90999999999997, -0.04370866845397674)	0.1922269791992908	36.36365174651161	0.7900450105045571	0.0883674558637264	-184	29.166098	77.35229	42.97115909537638	1
1467	(-2.53, 1.38, 22.01000000000007, 0.0150034083162918)	0.47374603304276397	26.644611498627025	0.9123782485064145	0.09576016880184668	-205	31.80079	49.79535	34.33692728766098	1
1512	(-2.53, 1.38, -159.04999999999995, -0.1051917989417989)	0.12312374897939102	42.678811030290674	0.9020059199412245	0.06084271402080931	-283	41.61307	78.27406	54.66423671951608	1
4200	(-2.53, 1.38, 412.3000000000002, 0.09816666666666671)	0.2683454585002106	51.78690315311262	0.8520809443419105	0.059358799342601645	-256	43.035583	105.15701	59.313737918358946	1
891	(-2.53, 1.38, 11.760000000000032, 0.013198653198653234)	0.8054871930876089	19.942149595161187	0.9161658078907637	0.1311407401067783	-172	18.136183	38.640247	24.969482692080895	1
2169	(-2.53, 1.38, 143.73000000000008, 0.06626556016597514)	0.21724804770540837	70.5128596765605	0.730532023530367	0.07921984228485968	-259	40.715683	142.6485	51.837974401569994	1
813	(-2.53, 1.38, -20.85999999999997, -0.02565805658056577)	0.2979128598702223	33.85877088518628	0.8578942182466667	0.10501621071224121	-190	28.624226	58.452576	33.29899836901006	1
1779	(-2.53, 1.38, 52.93000000000005, 0.029752670039347975)	0.41687819428886935	29.899032316564675	0.8741114468807748	0.08758418605262822	-265	24.383297	74.19776	39.1858028256124	1
621	(-2.53, 1.38, 33.320000000000014, 0.053655394524959765)	0.40925086076205525	26.436206024909787	0.8017811726910674	0.13500812377053711	-163	17.57011	64.15434	27.71440115253308	1
1740	(-2.53, 1.38, -196.1499999999999, -0.1127298850574712)	0.13464176930466384	42.084658564397124	0.8662064426455465	0.06181706162395717	-250	43.35635	87.91328	56.02624130068666	1
546	(-2.53, 1.38, 20.79000000000002, 0.03807692307692311)	0.5437956351622446	28.028191590166607	0.7805904752962686	0.15724390341446068	-169	16.731775	77.720795	24.44129375635284	1
1368	(-2.53, 1.38, 13.530000000000044, 0.009890350877193015)	0.13738390209753246	37.41854153500634	0.9018267521209407	0.06469290637462437	-220	39.43255	81.34686	51.421113626630465	1
492	(-2.53, 1.38, -108.54999999999998, -0.22063008130081296)	0.1522204215487544	42.58844413338956	0.8213489399507362	0.10130105012157903	-163	39.6171	63.30263	36.056171130224186	1
1281	(-2.53, 1.38, 180.31000000000003, 0.14075722092115536)	0.47673750227713974	25.079124954160502	0.883231218885908	0.10399521198878536	-157	22.253353	58.462868	32.661302415623574	1
1503	(-2.53, 1.38, 49.950000000000045, 0.03323353293413177)	0.2929196976033001	43.079072734485905	0.7544733023727749	0.09465276977368901	-202	23.421236	83.291794	42.009165179123265	1
3282	(-2.53, 1.38, 230.91000000000005, 0.0703564899451554)	0.2502077779734156	45.53665319897114	0.8973386328734606	0.05949556635904287	-235	56.621555	80.96253	56.19274993572182	1
1767	(-2.53, 1.38, 168.82000000000005, 0.09554046406338429)	0.5510833809997824	33.173171339058314	0.8391143574151998	0.10160021208285332	-256	25.836056	72.80993	35.18888356230785	1
1611	(-2.53, 1.38, 49.50000000000006, 0.03072625698324026)	0.5633177309421559	29.73003134532335	0.8567426065459318	0.10354878990977752	-214	21.831705	62.55495	33.81628238426747	1
675	(-2.53, 1.38, 6.270000000000021, 0.00928888888888892)	0.7979216097899726	17.845958664762442	0.9065162124937379	0.14346469267797288	-190	15.2274475	39.34872	23.067506240736538	1
7329	(-2.53, 1.38, 120.43000000000022, 0.016431982535134428)	0.3794915460417179	53.68426798369966	0.8989580471305095	0.051590106529967185	-361	45.989796	96.19136	64.68676099816778	1
1677	(-2.53, 1.38, 188.61000000000007, 0.11246869409660111)	0.2056460412095404	39.90975977208638	0.8505162550638837	0.07425783604676392	-280	32.077522	92.76225	47.500299416190266	1
2541	(-2.53, 1.38, -28.3899999999999, -0.011172766627312043)	0.1204042023422782	48.9997834403408	0.9109250633253151	0.049752027600055	-277	51.31932	93.545654	66.19540117026935	1
1710	(-2.53, 1.38, -32.25999999999993, -0.01886549707602335)	0.22736541416216977	32.26836730941016	0.9062534316695009	0.07095276464888611	-184	38.957394	66.906815	46.6554377244111	1
1644	(-2.53, 1.38, -9.799999999999923, -0.005961070559610659)	0.35480220149247976	32.177788689153545	0.8572148690579847	0.086352627000421	-181	27.813507	72.65793	40.52807769277936	1
1842	(-2.53, 1.38, 30.11000000000007, 0.016346362649294285)	0.2215576407680782	35.539452086146305	0.8511779392871913	0.07245176452960274	-235	33.10762	86.762344	48.64653689194179	1
4386	(-2.53, 1.38, 282.5100000000001, 0.06441176470588238)	0.3051624157126992	40.63168644318655	0.9389361027981699	0.05461409581983826	-271	54.8999	82.33358	58.503314060923465	1
1572	(-2.53, 1.38, 58.92000000000006, 0.03748091603053439)	0.270691324416402	31.07751412752839	0.8589384212480696	0.08143587765617888	-160	26.327597	76.0448	42.88875543153177	1
2349	(-2.53, 1.38, 178.80000000000007, 0.076117496807152)	0.13871744553380827	42.401250055733286	0.9121935397585326	0.05354335393232728	-259	48.70654	96.718414	61.422669972803035	1
1404	(-2.53, 1.38, 20.910000000000046, 0.014893162393162426)	0.11107109635159287	43.12773319474809	0.9239241442267967	0.059031204540646996	-262	49.533497	76.19985	55.0051423833802	1
2298	(-2.53, 1.38, -59.1999999999999, -0.025761531766753658)	0.14851076690640988	40.39901302920031	0.9097838765693947	0.05551433234915537	-229	50.0881	94.19478	59.398830977691624	1
615	(-2.53, 1.38, 10.440000000000015, 0.016975609756097586)	0.7369014848623185	18.160645589649306	0.8863542492592522	0.14894804694898375	-148	16.7135	47.593403	22.72370332718718	1
4107	(-2.53, 1.38, 62.750000000000135, 0.015278792305819366)	0.20331707407475424	44.381646935017336	0.9153164489646278	0.05040785679435246	-319	52.364517	94.19425	65.02071709030474	1
5547	(-2.53, 1.38, 144.59000000000015, 0.02606634216693711)	0.21846543415006278	65.83773575541697	0.8507538874086931	0.0499393431728681	-280	60.278625	137.39877	70.61134540895564	1
1209	(-2.53, 1.38, 52.85000000000004, 0.04371381306865181)	0.7310204301128033	24.728917081045278	0.8875563848490702	0.1184330057468328	-220	21.591595	48.098236	28.53990680769153	1
1278	(-2.53, 1.38, 187.54000000000002, 0.14674491392801253)	0.18945062067022275	43.751703541489725	0.845256245483806	0.07791312799955892	-181	36.64075	86.40241	45.55354985099282	1
612	(-2.53, 1.38, 53.45000000000002, 0.08733660130718957)	0.5377363972503659	21.025781188871246	0.8278605154389761	0.1448914590754108	-157	16.937384	66.987305	25.010438107829295	1
420	(-2.53, 1.38, 56.31000000000002, 0.13407142857142862)	1.0446979708645734	13.765777322393994	0.929246331983224	0.1849915119573123	-148	15.364401	24.778904	17.45173450081486	1
1371	(-2.53, 1.38, 188.68000000000006, 0.13762217359591544)	0.2981663777795645	34.9323353147825	0.8271367260185294	0.09100256997679095	-220	32.622498	76.14478	39.8556863911042	1
